TIME,DISP,TEMP
10985,-0.783213,18.948
10990,-1.06769,18.9646
10995,-0.908637,18.8993
11000,-0.779358,18.9169
11005,-0.892938,18.9247
11010,-1.03892,18.8724
11015,-0.854886,18.8278
11020,-0.739433,18.8145
11025,-0.738072,18.7224
11030,-0.642881,18.7097
11035,-0.648331,18.6539
11040,-0.476023,18.5385
11045,-0.629573,18.4473
11050,-0.416403,18.3742
11055,-0.374489,18.3016
11060,-0.445358,18.2549
11065,-0.436409,18.1577
11070,-0.379327,18.1331
11075,-0.610416,18.1298
11080,-0.159955,18.0351
11085,-0.267284,17.9569
11090,-0.160801,17.883
11095,0.011728,17.7881
11100,-0.111776,17.7451
11105,-0.0458,17.7123
11110,0.086851,17.6637
11115,0.150318,17.6243
11120,-0.079584,17.5427
11125,0.120814,17.5043
11130,0.179334,17.486
11135,0.066638,17.4473
11140,0.235851,17.4156
11145,0.286237,17.38
11150,0.289723,17.351
11155,0.291826,17.355
11160,0.356063,17.2707
11165,0.326984,17.2406
11170,0.379541,17.2231
11175,0.364262,17.1621
11180,0.384719,17.1143
11185,0.468653,17.0536
11190,0.494719,17.0007
11195,0.488991,16.9311
11200,0.507216,16.9083
11205,0.489708,16.9141
11210,0.504353,16.8165
11215,0.51823,16.8291
11220,0.498341,16.7908
11225,0.521256,16.7687
11230,0.557991,16.7389
11235,0.566321,16.7254
11240,0.599954,16.6604
11245,0.652908,16.6389
11250,0.648069,16.5576
11255,0.646739,16.5365
11260,0.659313,16.4659
11265,0.657274,16.4329
11270,0.66806,16.3883
11275,0.73136,16.3618
11280,0.736593,16.3578
11285,0.701985,16.2995
11290,0.692419,16.2761
11295,0.760833,16.2469
11300,0.803984,16.2376
11305,0.790921,16.2051
11310,0.763259,16.1982
11315,0.807069,16.1791
11320,0.807878,16.1608
11325,0.817702,16.1567
11330,0.824586,16.1675
11335,0.827904,16.1619
11340,0.825249,16.1482
11345,0.826246,16.155
11350,0.831322,16.1444
11355,0.832177,16.1254
11360,0.831938,16.1221
11365,0.837629,16.106
11370,0.788589,16.0588
11375,0.841092,15.9898
11380,0.851477,15.9167
11385,0.854038,15.8533
11390,0.863279,15.8167
11395,0.874648,15.7734
11400,0.887103,15.749
11405,0.894393,15.7292
11410,0.896856,15.7106
11415,0.900502,15.6931
11420,0.915877,15.6683
11425,0.922971,15.6548
11430,0.89179,15.6028
11435,0.930828,15.5572
11440,0.945528,15.5263
11445,0.954079,15.5012
11450,0.957294,15.4805
11455,0.97132,15.4515
11460,0.96806,15.4316
11465,0.980429,15.3998
11470,0.980666,15.3847
11475,0.98949,15.3735
11480,0.993028,15.3661
11485,1.00062,15.364
11490,1.00605,15.3332
11495,1.00944,15.333
11500,1.01076,15.331
11505,1.0117,15.3056
11510,1.00256,15.2916
11515,1.02326,15.2805
11520,1.02696,15.2734
11525,1.03046,15.2672
11530,1.03184,15.2643
11535,1.0372,15.2672
11540,1.04293,15.2708
11545,1.04459,15.2644
11550,1.04662,15.2661
11555,1.04757,15.2586
11560,1.05295,15.2323
11565,1.05669,15.2218
11570,1.05768,15.2218
11575,1.06119,15.2225
11580,1.06209,15.2248
11585,1.06668,15.219
11590,1.06995,15.2143
11595,1.069,15.2205
11600,1.07374,15.1993
11605,1.07871,15.1867
11610,1.08046,15.1835
11615,1.0788,15.1766
11620,1.07908,15.1865
11625,1.07132,15.1961
11630,1.07676,15.2193
11635,1.07695,15.2359
11640,1.07695,15.2351
11645,1.07577,15.2428
11650,1.07544,15.3029
11655,1.06451,15.3464
11660,1.07553,15.329
11665,1.07411,15.3402
11670,1.07416,15.3827
11675,1.06915,15.4354
11680,1.06569,15.4568
11685,1.06697,15.4839
11690,1.06451,15.503
11695,1.0628,15.5117
11700,1.06072,15.5256
11705,1.05963,15.5358
11710,1.05731,15.5789
11715,1.05267,15.6299
11720,1.04632,15.6697
11725,1.04769,15.6947
11730,1.04286,15.6929
11735,1.0422,15.7131
11740,1.02156,15.728
11745,1.02245,15.7717
11750,1.01307,15.8031
11755,1.01024,15.8448
11760,0.978161,15.8817
11765,0.996141,15.9301
11770,0.970466,15.9666
11775,0.968953,16.0182
11780,0.959936,16.0591
11785,0.890698,16.103
11790,0.933423,16.1354
11795,0.928789,16.1663
11800,0.898226,16.2098
11805,0.874929,16.2618
11810,0.821042,16.2994
11815,0.841459,16.3288
11820,0.816451,16.3575
11825,0.849094,16.3771
11830,0.841125,16.3883
11835,0.815264,16.4172
11840,0.770081,16.4618
11845,0.710437,16.5082
11850,0.718252,16.5515
11855,0.728622,16.5824
11860,0.701576,16.6135
11865,0.742441,16.6169
11870,0.68819,16.6236
11875,0.683605,16.6263
11880,0.633891,16.6643
11885,0.663423,16.7178
11890,0.607608,16.783
11895,0.604291,16.8701
11900,0.628529,16.986
11905,0.474915,17.0979
11910,0.462352,17.1734
11915,0.527873,17.2508
11920,0.427495,17.3502
11925,0.463911,17.4718
11930,0.366857,17.5775
11935,0.348934,17.6862
11940,0.228709,17.7286
11945,0.208691,17.8432
11950,0.148298,18.0056
11955,0.080328,18.1511
11960,-0.082813,18.1903
11965,-0.017126,18.2363
11970,-0.01883,18.3119
11975,-0.110724,18.3998
11980,-0.113378,18.4757
11985,-0.091033,18.4814
11990,-0.142097,18.4567
11995,-0.146341,18.4727
12000,-0.153104,18.4836
12005,-0.33336,18.4994
12010,-0.311634,18.5503
12015,-0.244518,18.6258
12020,-0.261968,18.6925
12025,-0.273833,18.7083
12030,-0.35277,18.7512
12035,-0.288952,18.8196
12040,-0.355851,18.7892
12045,-0.277123,18.8
12050,-0.466754,18.8055
12055,-0.280076,18.8728
12060,-0.426433,18.9353
12065,-0.487488,18.9544
12070,-0.461508,19.0398
12075,-0.450511,19.1706
12080,-0.51083,19.2535
12085,-0.587823,19.3281
12090,-0.617137,19.4229
12095,-0.467604,19.4213
12100,-0.604567,19.4321
12105,-0.509195,19.4532
12110,-0.548082,19.4537
12115,-0.555901,19.4385
12120,-0.552041,19.3334
12125,-0.469645,19.3352
12130,-0.47071,19.391
12135,-0.804324,19.5521
12140,-0.747629,19.8489
12145,-0.834526,20.0895
12150,-1.13006,20.183
12155,-1.22496,20.2552
12160,-1.04094,20.4726
12165,-1.31975,20.6334
12170,-1.28521,20.7231
12175,-1.40418,20.7337
12180,-1.47459,20.9316
12185,-1.56047,21.0964
12190,-1.55143,21.2728
12195,-1.78387,21.4422
12200,-2.10283,21.668
12205,-2.03104,21.8485
12210,-2.15835,21.8749
12215,-2.2432,21.9597
12220,-2.28082,21.9754
12225,-2.2827,22.0003
12230,-2.45639,22.0284
12235,-2.50531,22.0049
12240,-2.48095,21.8923
12245,-2.60768,21.7633
12250,-2.46242,21.6763
12255,-2.48646,21.5257
12260,-2.58877,21.4158
12265,-2.333,21.328
12270,-2.13295,21.2164
12275,-2.23504,21.167
12280,-2.03283,21.1501
12285,-1.90722,21.0397
12290,-2.06201,20.958
12295,-2.11392,20.9825
12300,-2.20682,20.9794
12305,-1.91189,21.0802
12310,-2.21184,21.1742
12315,-2.04572,21.0383
12320,-1.94427,20.9885
12325,-2.01491,20.9764
12330,-1.91142,21.0034
12335,-1.98007,20.9945
12340,-1.9049,20.8731
12345,-1.86476,20.9443
12350,-2.11886,20.8824
12355,-1.91519,20.8076
12360,-1.7519,20.7233
12365,-1.87362,20.6805
12370,-1.96495,20.5845
12375,-1.96385,20.5886
12380,-1.9422,20.5708
12385,-1.87962,20.5409
12390,-1.81711,20.5412
12395,-1.81452,20.5164
12400,-1.85524,20.57
12405,-1.74009,20.4914
12410,-1.67484,20.5282
12415,-1.8223,20.437
12420,-1.57352,20.304
12425,-1.58682,20.208
12430,-1.57466,20.1145
12435,-1.62735,20.105
12440,-1.58123,20.0425
12445,-1.52746,19.8923
12450,-1.57886,19.8082
12455,-1.42239,19.7829
12460,-1.41526,19.7115
12465,-1.47266,19.6575
12470,-1.30522,19.5961
12475,-1.28665,19.4908
12480,-1.16936,19.437
12485,-1.15856,19.3468
12490,-1.06899,19.2101
12495,-0.987717,19.1069
12500,-1.00636,19.0637
12505,-1.02121,18.9888
12510,-0.858868,18.93
12515,-0.909585,18.8307
12520,-0.840183,18.7741
12525,-0.806162,18.6647
12530,-0.681594,18.6471
12535,-0.607992,18.5557
12540,-0.699317,18.5243
12545,-0.626105,18.4828
12550,-0.64701,18.4448
12555,-0.6361,18.3998
12560,-0.555676,18.3841
12565,-0.473857,18.3462
12570,-0.428051,18.3318
12575,-0.466203,18.3073
12580,-0.429747,18.2826
12585,-0.335845,18.2391
12590,-0.341408,18.2057
12595,-0.26052,18.1847
12600,-0.30497,18.1475
12605,-0.256262,18.1125
12610,-0.246105,18.0701
12615,-0.238342,18.0213
12620,-0.224854,17.9989
12625,-0.275131,17.9617
12630,-0.114882,17.9276
12635,-0.168559,17.9016
12640,-0.121907,17.868
12645,-0.078213,17.8349
12650,-0.056151,17.8052
12655,-0.084945,17.7899
12660,-0.054086,17.7727
12665,-0.000326,17.7746
12670,0.013484,17.7633
12675,-0.022307,17.7686
12680,0.040521,17.7841
12685,0.010293,17.793
12690,0.07908,17.7923
12695,-0.022662,17.804
12700,-0.005469,17.8145
12705,0.06012,17.8368
12710,-0.048574,17.8499
12715,0.090721,17.8512
12720,0.097108,17.8169
12725,0.035941,17.8092
12730,0.12201,17.8032
12735,0.112014,17.7875
12740,0.162284,17.7638
12745,0.152204,17.7471
12750,0.144051,17.7226
12755,0.158016,17.7014
12760,0.20471,17.6837
12765,0.202791,17.6683
12770,0.215808,17.6498
12775,0.170615,17.6545
12780,0.235336,17.6488
12785,0.212353,17.6322
12790,0.240838,17.6162
12795,0.240791,17.5988
12800,0.255284,17.5895
12805,0.196203,17.5748
12810,0.260296,17.5662
12815,0.270915,17.5589
12820,0.305304,17.5605
12825,0.299769,17.5558
12830,0.295041,17.5494
12835,0.298384,17.5318
12840,0.31853,17.5015
12845,0.345725,17.4463
12850,0.34726,17.4168
12855,0.35258,17.3979
12860,0.345398,17.3845
12865,0.338294,17.3769
12870,0.366001,17.3741
12875,0.335414,17.3687
12880,0.385017,17.3473
12885,0.39459,17.3263
12890,0.411292,17.3103
12895,0.421097,17.2667
12900,0.417313,17.2463
12905,0.406167,17.2358
12910,0.421049,17.2208
12915,0.380512,17.2124
12920,0.41756,17.1984
12925,0.443374,17.1865
12930,0.446863,17.1701
12935,0.45575,17.1629
12940,0.473511,17.151
12945,0.469693,17.1515
12950,0.475277,17.1363
12955,0.478188,17.1424
12960,0.490644,17.1312
12965,0.48487,17.113
12970,0.471411,17.0991
12975,0.466059,17.0625
12980,0.499657,17.0249
12985,0.506096,16.9806
12990,0.518588,16.9548
12995,0.522305,16.9296
13000,0.534122,16.9084
13005,0.537885,16.9065
13010,0.551984,16.9019
13015,0.552887,16.8793
13020,0.561789,16.8531
13025,0.563787,16.8287
13030,0.579063,16.7994
13035,0.556028,16.7686
13040,0.580109,16.7556
13045,0.593121,16.7294
13050,0.607716,16.7223
13055,0.608807,16.7246
13060,0.615365,16.725
13065,0.596878,16.7188
13070,0.622871,16.7271
13075,0.611373,16.7307
13080,0.625626,16.7362
13085,0.622158,16.7351
13090,0.626434,16.7344
13095,0.625481,16.7317
13100,0.61793,16.7191
13105,0.625961,16.7161
13110,0.62401,16.7079
13115,0.633984,16.7081
13120,0.632795,16.7122
13125,0.642101,16.7204
13130,0.630613,16.7303
13135,0.634458,16.7585
13140,0.634649,16.766
13145,0.638495,16.7671
13150,0.635456,16.7708
13155,0.636548,16.7816
13160,0.641153,16.7855
13165,0.633556,16.7924
13170,0.633794,16.8056
13175,0.639539,16.8174
13180,0.617076,16.8291
13185,0.628857,16.833
13190,0.621446,16.8429
13195,0.625008,16.8608
13200,0.629379,16.8841
13205,0.612705,16.9255
13210,0.597876,17.0225
13215,0.584608,17.0515
13220,0.555103,17.0786
13225,0.575237,17.1121
13230,0.54863,17.141
13235,0.557391,17.179
13240,0.538295,17.2118
13245,0.530003,17.2218
13250,0.546295,17.2211
13255,0.537581,17.2024
13260,0.551106,17.1408
13265,0.553675,17.0478
13270,0.530097,17.0185
13275,0.523284,17.0181
13280,0.554436,17.057
13285,0.552488,17.1121
13290,0.54115,17.1641
13295,0.53372,17.1952
13300,0.503343,17.2349
13305,0.437646,17.3243
13310,0.355249,17.5229
13315,0.290614,17.5735
13320,0.362962,17.4684
13325,0.363258,17.4273
13330,0.282296,17.4209
13335,0.352616,17.4216
13340,0.204251,17.4301
13345,0.286601,17.4746
13350,0.246824,17.493
13355,0.2759,17.4743
13360,0.193141,17.5224
13365,0.055824,17.534
13370,0.22117,17.535
13375,0.168543,17.5897
13380,-0.188374,17.6288
13385,0.150401,17.668
13390,0.030385,17.7056
13395,0.072858,17.7514
13400,-0.089046,17.8443
13405,-0.024775,17.8627
13410,-0.028569,17.9163
13415,-0.07206,17.9722
13420,-0.33086,18.0141
13425,-0.11389,18.0386
13430,-0.220662,18.0647
13435,-0.213704,18.1249
13440,-0.23668,18.21
13445,-0.394468,18.3333
13450,-0.478914,18.4842
13455,-0.434286,18.6734
13460,-0.730712,18.851
13465,-0.825261,18.9707
13470,-0.914268,19.1807
13475,-0.904479,19.2292
13480,-1.02858,19.2914
13485,-1.15274,19.2866
13490,-1.02218,19.2623
13495,-1.29353,19.2783
13500,-1.07024,19.301
13505,-1.01483,19.3583
13510,-1.1302,19.3547
13515,-1.20521,19.4372
13520,-1.04104,19.6108
13525,-1.25272,19.7267
13530,-1.55826,19.8759
13535,-1.89842,20.0162
13540,-1.66134,20.1209
13545,-1.54525,20.1196
13550,-1.50008,20.1769
13555,-1.58448,20.1987
13560,-1.46894,20.1214
13565,-1.57142,20.2176
13570,-1.43584,20.1963
13575,-1.72459,20.1822
13580,-1.74708,20.3729
13585,-1.5083,20.3462
13590,-1.51333,20.3325
13595,-1.49319,20.3777
13600,-1.68924,20.4497
13605,-1.70775,20.3975
13610,-1.6531,20.402
13615,-1.63179,20.4875
13620,-1.54471,20.4301
13625,-1.72033,20.4403
13630,-1.59524,20.4299
13635,-1.64056,20.3879
13640,-1.64368,20.3203
13645,-1.72857,20.2383
13650,-1.61851,20.2005
13655,-1.54447,20.2866
13660,-1.63585,20.3075
13665,-1.53015,20.2426
13670,-1.38773,20.2178
13675,-1.46626,20.1606
13680,-1.52263,20.1521
13685,-1.40583,20.1476
13690,-1.35816,20.0607
13695,-1.20129,19.9887
13700,-1.00957,19.3716
13705,-0.987747,19.1004
13710,-0.931102,19.1104
13715,-0.872855,19.0614
13720,-0.780121,18.7363
13725,-0.625556,18.5436
13730,-0.530164,18.4889
13735,-0.403678,18.4899
13740,-0.453374,18.554
13745,-0.583737,18.5208
13750,-0.505672,18.5706
13755,-0.564732,18.5639
13760,-0.501261,18.611
13765,-0.45807,18.507
13770,-0.516235,18.4647
13775,-0.444366,18.4739
13780,-0.462287,18.3791
13785,-0.400779,18.449
13790,-0.49486,18.4727
13795,-0.478081,18.5156
13800,-0.449546,18.527
13805,-0.484333,18.5552
13810,-0.663898,18.6598
13815,-0.607694,18.5426
13820,-0.492334,18.5416
13825,-0.521067,18.4598
13830,-0.61391,18.2859
13835,-0.39672,18.0384
13840,-0.192572,17.4369
13845,-0.024319,17.3596
13850,0.122993,17.135
13855,0.194846,16.9485
13860,0.212283,16.9215
13865,0.265954,16.7985
13870,0.176929,16.7932
13875,0.352419,16.8097
13880,0.312063,16.8226
13885,0.283923,16.823
13890,0.399544,16.8095
13895,0.283399,16.8131
13900,0.425084,16.7583
13905,0.427331,16.7643
13910,0.46259,16.7684
13915,0.470562,16.743
13920,0.396327,16.7332
13925,0.435172,16.757
13930,0.411112,16.7519
13935,0.483351,16.7295
13940,0.471226,16.5232
13945,0.534642,16.475
13950,0.556922,16.4432
13955,0.56601,16.4443
13960,0.61226,16.4456
13965,0.599051,16.4659
13970,0.572941,16.4285
13975,0.607747,16.4008
13980,0.652089,16.4134
13985,0.641887,16.4154
13990,0.65038,16.3519
13995,0.654224,16.307
14000,0.678382,16.2744
14005,0.669001,16.2519
14010,0.689343,16.2384
14015,0.69363,16.205
14020,0.709905,16.1593
14025,0.705712,16.1377
14030,0.701427,16.1253
14035,0.741561,16.1088
14040,0.73532,16.0821
14045,0.77993,16.0649
14050,0.721002,16.0518
14055,0.783114,16.0551
14060,0.787531,16.0304
14065,0.803676,16.0217
14070,0.791565,16.0021
14075,0.771468,15.9995
14080,0.785198,15.9926
14085,0.79389,16.0001
14090,0.79888,15.9964
14095,0.80714,16.0068
14100,0.801299,15.9997
14105,0.815778,15.9846
14110,0.810936,15.9941
14115,0.805906,15.9846
14120,0.803151,15.9706
14125,0.779525,15.9753
14130,0.819623,15.9895
14135,0.822296,15.9687
14140,0.819023,15.9492
14145,0.815701,15.934
14150,0.81945,15.9067
14155,0.833348,15.8835
14160,0.825332,15.854
14165,0.838991,15.8385
14170,0.836477,15.8348
14175,0.848286,15.8163
14180,0.848714,15.7982
14185,0.848711,15.7595
14190,0.859516,15.7374
14195,0.858855,15.7078
14200,0.866531,15.6933
14205,0.877708,15.6791
14210,0.875104,15.6596
14215,0.881828,15.6345
14220,0.889165,15.6269
14225,0.886751,15.5918
14230,0.901989,15.5715
14235,0.898207,15.5622
14240,0.903031,15.5617
14245,0.910222,15.5558
14250,0.903836,15.5352
14255,0.902085,15.5119
14260,0.907572,15.5044
14265,0.923844,15.4725
14270,0.939771,15.3866
14275,0.941284,15.3265
14280,0.954651,15.2419
14285,0.966645,15.1775
14290,0.982028,15.117
14295,0.989908,15.0584
14300,1.00547,15.0352
14305,0.993914,15.022
14310,1.03188,15.0016
14315,1.03155,14.9897
14320,1.03856,14.968
14325,1.0442,14.9357
14330,1.0532,14.8854
14335,1.07663,14.7631
14340,1.09763,14.6344
14345,1.11951,14.5153
14350,1.14491,14.4297
14355,1.17704,14.3052
14360,1.22231,14.2136
14365,1.24089,14.1388
14370,1.2551,14.1081
14375,1.28132,14.0583
14380,1.29654,14.0231
14385,1.30179,13.9893
14390,1.31027,13.9445
14395,1.31252,13.9131
14400,1.31965,13.883
14405,1.32425,13.8678
14410,1.32551,13.8611
14415,1.33259,13.8625
14420,1.33729,13.8977
14425,1.33991,13.9202
14430,1.34877,13.9251
14435,1.3528,13.8975
14440,1.34319,13.8975
14445,1.35186,13.9054
14450,1.35326,13.8879
14455,1.34858,13.892
14460,1.3565,13.9064
14465,1.36088,13.8942
14470,1.3639,13.8932
14475,1.36233,13.8779
14480,1.36615,13.8548
14485,1.37206,13.8189
14490,1.3615,13.8057
14495,1.38585,13.7993
14500,1.38647,13.8136
14505,1.38025,13.8256
14510,1.39414,13.8276
14515,1.41207,13.8392
14520,1.41103,13.8568
14525,1.41169,13.867
14530,1.41447,13.8873
14535,1.41508,13.9155
14540,1.41315,13.9324
14545,1.40906,13.9775
14550,1.40891,14.0167
14555,1.40181,13.9989
14560,1.40995,14.0057
14565,1.40487,14.0423
14570,1.40044,14.079
14575,1.39545,14.0772
14580,1.39658,14.0912
14585,1.393,14.0904
14590,1.38641,14.116
14595,1.39159,14.1698
14600,1.33198,14.2141
14605,1.3782,14.239
14610,1.36571,14.2641
14615,1.34319,14.2522
14620,1.36631,14.2627
14625,1.35331,14.2417
14630,1.34445,14.2232
14635,1.36114,14.2365
14640,1.30523,14.259
14645,1.3639,14.2837
14650,1.32715,14.2855
14655,1.361,14.2934
14660,1.33024,14.2818
14665,1.29142,14.2715
14670,1.33231,14.2874
14675,1.24517,14.2855
14680,1.20613,14.3072
14685,1.23628,14.3791
14690,1.22649,14.4425
14695,1.26008,14.4885
14700,1.21417,14.511
14705,1.21737,14.5277
14710,1.21892,14.5755
14715,1.26025,14.6376
14720,1.18372,14.7043
14725,1.16537,14.7615
14730,1.12018,14.8263
14735,1.0681,14.8619
14740,1.06129,14.9193
14745,1.07601,15.069
14750,1.10473,15.1099
14755,1.0429,15.1619
14760,0.985685,15.3219
14765,0.967285,15.3226
14770,0.995749,15.3896
14775,0.954721,15.4968
14780,0.914148,15.5305
14785,0.928295,15.574
14790,0.857836,15.6364
14795,0.831933,15.6731
14800,0.86305,15.7038
14805,0.78145,15.7993
14810,0.825486,15.8846
14815,0.793242,15.9818
14820,0.732066,16.0372
14825,0.643312,16.1242
14830,0.557989,16.2804
14835,0.551711,16.4584
14840,0.437054,16.5251
14845,0.433224,16.6389
14850,0.372217,16.6148
14855,0.310754,16.6765
14860,0.36975,16.6895
14865,0.054701,16.7836
14870,0.16234,16.9956
14875,0.167434,16.9648
14880,0.073662,16.981
14885,0.007529,17.0591
14890,0.026443,17.1718
14895,0.08772,17.1259
14900,-0.046759,17.3078
14905,-0.050937,17.4275
14910,-0.166623,17.463
14915,-0.317292,17.5289
14920,-0.379426,17.7323
14925,-0.274628,17.7492
14930,-0.402587,17.9165
14935,-0.454477,18.0049
14940,-0.421444,17.9953
14945,-0.573365,18.0875
14950,-0.626247,18.1857
14955,-0.577598,18.1529
14960,-0.779801,18.2148
14965,-0.456304,18.1975
14970,-0.43335,18.2682
14975,-0.506451,18.3948
14980,-0.586634,18.4386
14985,-0.619023,18.4211
14990,-0.749565,18.5421
14995,-0.631561,18.4815
15000,-0.558588,18.4376
15005,-0.45461,18.411
15010,-0.668064,18.483
15015,-0.633244,18.5367
15020,-0.599045,18.5577
15025,-0.850093,18.5982
15030,-0.604013,18.5347
15035,-0.593984,18.5753
15040,-0.619064,18.6471
15045,-0.594883,18.6893
15050,-0.732745,18.7302
15055,-0.738628,18.7998
15060,-0.82253,18.8372
15065,-0.772724,18.8366
15070,-0.91844,18.7564
15075,-0.821718,18.8485
15080,-0.96619,18.8591
15085,-0.846361,18.8782
15090,-0.739381,18.8362
15095,-1.044,18.9039
15100,-0.90022,18.937
15105,-0.996913,18.9594
15110,-0.845491,18.9509
15115,-0.968809,19.0148
15120,-0.9038,19.2085
15125,-0.863953,19.3632
15130,-0.9901,19.5401
15135,-0.984557,19.5499
15140,-0.927662,19.4178
15145,-0.947803,19.3182
15150,-0.89695,19.2557
15155,-1.13014,19.2432
15160,-0.826743,19.272
15165,-0.777021,19.2174
15170,-0.974868,19.2156
15175,-0.938758,19.1372
15180,-0.799285,19.1648
15185,-0.770797,19.054
15190,-0.95155,19.1306
15195,-0.861248,19.0673
15200,-0.993409,19.064
15205,-1.09376,18.9811
15210,-0.85423,18.9547
15215,-0.792383,18.8802
15220,-0.792687,18.8968
15225,-0.765645,18.9132
15230,-1.02849,18.8195
15235,-0.814426,18.6965
15240,-0.89649,18.7262
15245,-0.912432,18.6791
15250,-1.13145,18.706
15255,-0.937639,18.6474
15260,-1.00631,18.6365
15265,-0.835301,18.4439
15270,-0.795317,18.4476
15275,-0.81926,18.3974
15280,-0.662567,18.3225
15285,-0.745075,18.2867
15290,-0.764784,18.2057
15295,-0.624736,18.1518
15300,-0.370454,18.0345
15305,-0.477304,17.8836
15310,-0.417534,17.8743
15315,-0.310401,17.7945
15320,-0.330076,17.8254
15325,-0.186473,17.823
15330,-0.198884,17.7231
15335,-0.183197,17.71
15340,-0.068002,17.5807
15345,-0.046905,17.5464
15350,-0.012083,17.4988
15355,0.002357,17.3634
15360,0.117182,17.2671
15365,0.135255,17.09
15370,0.229935,17.0317
15375,0.270406,16.9856
15380,0.22238,16.9029
15385,0.326663,16.8316
15390,0.331198,16.7509
15395,0.404115,16.7539
15400,0.467883,16.6258
15405,0.522505,16.5631
15410,0.536608,16.4791
15415,0.427366,16.4121
15420,0.575061,16.3619
15425,0.65056,16.2916
15430,0.617851,16.189
15435,0.669882,16.1664
15440,0.691048,16.1175
15445,0.752618,16.0439
15450,0.735534,16.0139
15455,0.804651,15.9336
15460,0.819651,15.866
15465,0.806264,15.8786
15470,0.83061,15.8005
15475,0.878005,15.7447
15480,0.902983,15.7038
15485,0.89243,15.6738
15490,0.930414,15.5728
15495,0.96292,15.5482
15500,0.984821,15.5338
15505,0.985434,15.4785
15510,0.997039,15.4393
15515,1.01128,15.3859
15520,1.03533,15.3176
15525,1.02255,15.2793
15530,1.05011,15.2525
15535,1.06247,15.2418
15540,1.05868,15.2227
15545,1.06375,15.1885
15550,1.09431,15.1528
15555,1.07629,15.1076
15560,1.13045,15.0725
15565,1.14655,14.9821
15570,1.15613,14.9591
15575,1.16471,14.9203
15580,1.17947,14.8993
15585,1.1847,14.8404
15590,1.17598,14.8178
15595,1.22111,14.8026
15600,1.22521,14.7649
15605,1.23118,14.7743
15610,1.22836,14.7632
15615,1.23245,14.7114
15620,1.242,14.6661
15625,1.25421,14.6104
15630,1.26352,14.4585
15635,1.29522,14.3973
15640,1.31376,14.3103
15645,1.33079,14.2187
15650,1.35226,14.1074
15655,1.37248,14.0397
15660,1.3932,14.0289
15665,1.41978,13.9748
15670,1.42989,13.9883
15675,1.44427,13.9654
15680,1.45897,13.9344
15685,1.46559,13.9208
15690,1.47859,13.8925
15695,1.49113,13.836
15700,1.50084,13.8056
15705,1.51279,13.7818
15710,1.54437,13.7462
15715,1.56154,13.7236
15720,1.57081,13.6873
15725,1.58685,13.6602
15730,1.59161,13.6236
15735,1.59783,13.5487
15740,1.61238,13.5313
15745,1.62457,13.4858
15750,1.63092,13.4804
15755,1.64492,13.4272
15760,1.6542,13.343
15765,1.66913,13.2722
15770,1.68013,13.2462
15775,1.68404,13.1879
15780,1.68903,13.1816
15785,1.69644,13.1739
15790,1.70025,13.18
15795,1.70165,13.1014
15800,1.70315,13.0713
15805,1.70412,13.0298
15810,1.71377,12.9953
15815,1.71499,12.9705
15820,1.71611,12.9454
15825,1.71934,12.9086
15830,1.72819,12.8837
15835,1.73291,12.8614
15840,1.73334,12.8604
15845,1.73397,12.8327
15850,1.73628,12.8416
15855,1.73923,12.8305
15860,1.73589,12.8295
15865,1.73392,12.8264
15870,1.73755,12.8305
15875,1.74064,12.8264
15880,1.74119,12.8012
15885,1.75311,12.7708
15890,1.76362,12.7502
15895,1.76792,12.7243
15900,1.77217,12.6988
15905,1.78058,12.6787
15910,1.78231,12.6882
15915,1.78235,12.7148
15920,1.78207,12.7313
15925,1.78123,12.7371
15930,1.78114,12.7411
15935,1.77941,12.7603
15940,1.7788,12.7743
15945,1.77792,12.7717
15950,1.77731,12.7872
15955,1.77633,12.7929
15960,1.76138,12.7962
15965,1.76736,12.7983
15970,1.76829,12.8105
15975,1.75984,12.8344
15980,1.76075,12.8462
15985,1.75843,12.8558
15990,1.75492,12.8751
15995,1.74852,12.9053
16000,1.74985,12.912
16005,1.74532,12.9354
16010,1.73267,12.9459
16015,1.72275,12.9699
16020,1.69502,12.9978
16025,1.7085,13.0276
16030,1.68728,13.0661
16035,1.69497,13.0958
16040,1.68956,13.1233
16045,1.67111,13.1551
16050,1.65747,13.1745
16055,1.65742,13.2068
16060,1.63423,13.2279
16065,1.6177,13.2634
16070,1.62297,13.3008
16075,1.54097,13.3437
16080,1.60307,13.3818
16085,1.58853,13.4293
16090,1.52467,13.4578
16095,1.55321,13.4767
16100,1.48871,13.5
16105,1.5177,13.5244
16110,1.46758,13.5441
16115,1.42123,13.5703
16120,1.48753,13.6201
16125,1.47486,13.7027
16130,1.45894,13.7861
16135,1.41013,13.9139
16140,1.36889,14.0023
16145,1.30419,14.0514
16150,1.36326,14.0844
16155,1.31698,14.0694
16160,1.2809,14.0694
16165,1.32901,14.0842
16170,1.34852,14.1025
16175,1.35138,14.1332
16180,1.30704,14.1945
16185,1.28735,14.2373
16190,1.31712,14.2651
16195,1.29363,14.3381
16200,1.30464,14.4013
16205,1.23609,14.4683
16210,1.28017,14.5387
16215,1.19424,14.6402
16220,1.08839,14.7453
16225,1.1607,14.8347
16230,1.14904,14.9178
16235,1.10065,14.9905
16240,1.04464,15.0982
16245,1.06851,15.1126
16250,1.00924,15.1227
16255,1.0138,15.1691
16260,1.02789,15.2524
